time,time_start,time_end,posterior,transition_type,value,optimal_split,X1,X1_squared,X2,X2_squared,X3,X3_squared
46,28.75,29.375,x=0.000: 0.400 | x=3.770: 0.600,no information,2.147822230375126,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
46,28.75,29.375,x=0.000: 0.600 | x=3.770: 0.400,no information,2.099041597710097,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
47,29.375,30.0,x=5.027: 1.000,no information,0.9364700827223874,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
47,29.375,30.0,x=2.513: 1.000,no information,-0.06663536940671179,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
47,29.375,30.0,x=1.257: 1.000,no information,-0.5069747245687867,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
47,29.375,30.0,x=0.000: 0.400 | x=3.770: 0.600,no information,2.232552202990007,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
47,29.375,30.0,x=0.000: 0.600 | x=3.770: 0.400,no information,2.129507053762522,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
48,30.0,30.625,x=5.027: 1.000,no information,0.25424359282571896,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
48,30.0,30.625,x=2.513: 1.000,no information,-0.09573004230478994,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
48,30.0,30.625,x=1.257: 1.000,no information,-0.6977841847793768,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
48,30.0,30.625,x=0.000: 0.400 | x=3.770: 0.600,no information,1.8111799116594562,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
48,30.0,30.625,x=0.000: 0.600 | x=3.770: 0.400,no information,1.6567774668801136,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
49,30.625,31.25,x=5.027: 1.000,no information,-0.7065378283528367,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
49,30.625,31.25,x=2.513: 1.000,no information,-0.1279761787910207,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
49,30.625,31.25,x=1.257: 1.000,no information,-0.9163901944071102,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
49,30.625,31.25,x=0.000: 0.400 | x=3.770: 0.600,no information,1.2074950240629925,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
49,30.625,31.25,x=0.000: 0.600 | x=3.770: 0.400,no information,1.0060026929725716,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
50,31.25,31.875,x=5.027: 1.000,no information,-1.0394640139065163,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
50,31.25,31.875,x=2.513: 1.000,no information,-0.10957970167553777,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
50,31.25,31.875,x=1.257: 1.000,no information,-0.755703227918596,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
50,31.25,31.875,x=0.000: 0.400 | x=3.770: 0.600,no information,0.979962572983534,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
50,31.25,31.875,x=0.000: 0.600 | x=3.770: 0.400,no information,0.7905033237400982,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
51,31.875,32.5,x=5.027: 1.000,no information,-0.5965818879488926,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
51,31.875,32.5,x=2.513: 1.000,no information,-0.0059950050413713485,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
51,31.875,32.5,x=1.257: 1.000,no information,0.07816414042257724,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
51,31.875,32.5,x=0.000: 0.400 | x=3.770: 0.600,no information,1.2090379806409266,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
51,31.875,32.5,x=0.000: 0.600 | x=3.770: 0.400,no information,1.1060190298854717,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
52,32.5,33.125,x=5.027: 1.000,no information,0.1567572936757755,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
52,32.5,33.125,x=2.513: 1.000,no information,0.1295903507713985,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
52,32.5,33.125,x=1.257: 1.000,no information,1.2021472813295093,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
52,32.5,33.125,x=0.000: 0.400 | x=3.770: 0.600,no information,1.6313590713926143,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
52,32.5,33.125,x=0.000: 0.600 | x=3.770: 0.400,no information,1.6104595173949798,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
53,33.125,33.75,x=5.027: 1.000,no information,0.8956901041334415,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
53,33.125,33.75,x=2.513: 1.000,no information,0.20183706598582934,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
53,33.125,33.75,x=1.257: 1.000,no information,1.851014918337058,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
53,33.125,33.75,x=0.000: 0.400 | x=3.770: 0.600,full revelation,2.0912019136815037,0.600 -> [x=3.770: 1.000] ; 0.400 -> [x=0.000: 1.000],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
53,33.125,33.75,x=0.000: 0.600 | x=3.770: 0.400,full revelation,2.065099956451479,0.400 -> [x=3.770: 1.000] ; 0.600 -> [x=0.000: 1.000],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
54,33.75,34.375,x=5.027: 1.000,no information,1.3651689040018447,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
54,33.75,34.375,x=3.770: 1.000,no information,2.613561023197405,1.000 -> [x=3.770: 1.000],1.0171370785971223,1.0345678366570885,-0.43418336074366337,0.18851519074666212,-1.4123284860582017,1.9946717525314521
54,33.75,34.375,x=2.513: 1.000,no information,0.1671179753753852,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
54,33.75,34.375,x=1.257: 1.000,no information,1.6177653071673501,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
54,33.75,34.375,x=0.000: 1.000,no information,2.0838183952457943,1.000 -> [x=0.000: 1.000],1.2487866100029614,1.5594679973226886,-1.4142104281072154,1.9999911349671935,1.0996924531867698,1.2093234915959359
55,34.375,35.0,x=5.027: 1.000,no information,1.1401606179680286,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
55,34.375,35.0,x=3.770: 1.000,no information,2.1446437075062112,1.000 -> [x=3.770: 1.000],1.0171370785971223,1.0345678366570885,-0.43418336074366337,0.18851519074666212,-1.4123284860582017,1.9946717525314521
55,34.375,35.0,x=2.513: 1.000,no information,0.06123989987931379,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
55,34.375,35.0,x=1.257: 1.000,no information,0.7492405075779831,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
55,34.375,35.0,x=0.000: 1.000,no information,1.221872119430591,1.000 -> [x=0.000: 1.000],1.2487866100029614,1.5594679973226886,-1.4142104281072154,1.9999911349671935,1.0996924531867698,1.2093234915959359
56,35.0,35.625,x=5.027: 1.000,no information,0.1596008335506579,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
56,35.0,35.625,x=3.770: 1.000,no information,0.968816793572855,1.000 -> [x=3.770: 1.000],1.0171370785971223,1.0345678366570885,-0.43418336074366337,0.18851519074666212,-1.4123284860582017,1.9946717525314521
56,35.0,35.625,x=2.513: 1.000,no information,-0.050507683617656104,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
56,35.0,35.625,x=1.257: 1.000,no information,-0.20143107989657938,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
56,35.0,35.625,x=0.000: 1.000,no information,-0.1555183147591066,1.000 -> [x=0.000: 1.000],1.2487866100029614,1.5594679973226886,-1.4142104281072154,1.9999911349671935,1.0996924531867698,1.2093234915959359
57,35.625,36.25,x=5.027: 1.000,no information,-0.9335883232106753,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
57,35.625,36.25,x=3.770: 1.000,no information,-0.1027404258787955,1.000 -> [x=3.770: 1.000],1.0171370785971223,1.0345678366570885,-0.43418336074366337,0.18851519074666212,-1.4123284860582017,1.9946717525314521
57,35.625,36.25,x=2.513: 1.000,no information,-0.12628691030871092,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
57,35.625,36.25,x=1.257: 1.000,no information,-0.8406744102257993,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
57,35.625,36.25,x=0.000: 1.000,no information,-1.3481506993832522,1.000 -> [x=0.000: 1.000],1.2487866100029614,1.5594679973226886,-1.4142104281072154,1.9999911349671935,1.0996924531867698,1.2093234915959359
58,36.25,36.875,x=5.027: 1.000,no information,-1.4807767361277062,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
58,36.25,36.875,x=3.770: 1.000,no information,-0.5512068053774714,1.000 -> [x=3.770: 1.000],1.0171370785971223,1.0345678366570885,-0.43418336074366337,0.18851519074666212,-1.4123284860582017,1.9946717525314521
58,36.25,36.875,x=2.513: 1.000,no information,-0.15283168457865648,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
58,36.25,36.875,x=1.257: 1.000,no information,-1.0557242661922102,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
58,36.25,36.875,x=0.000: 1.000,no information,-1.862135114754315,1.000 -> [x=0.000: 1.000],1.2487866100029614,1.5594679973226886,-1.4142104281072154,1.9999911349671935,1.0996924531867698,1.2093234915959359
59,36.875,37.5,x=5.027: 1.000,no information,-1.384780853980097,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
59,36.875,37.5,x=3.770: 1.000,no information,-0.5796902213626693,1.000 -> [x=3.770: 1.000],1.0171370785971223,1.0345678366570885,-0.43418336074366337,0.18851519074666212,-1.4123284860582017,1.9946717525314521
59,36.875,37.5,x=2.513: 1.000,no information,-0.12539421704383336,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
59,36.875,37.5,x=1.257: 1.000,no information,-0.8679949018970599,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
59,36.875,37.5,x=0.000: 1.000,no information,-1.632115871590778,1.000 -> [x=0.000: 1.000],1.2487866100029614,1.5594679973226886,-1.4142104281072154,1.9999911349671935,1.0996924531867698,1.2093234915959359
60,37.5,38.125,x=5.027: 1.000,no information,-0.7531078071638823,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
60,37.5,38.125,x=3.770: 1.000,no information,-0.4765658532324519,1.000 -> [x=3.770: 1.000],1.0171370785971223,1.0345678366570885,-0.43418336074366337,0.18851519074666212,-1.4123284860582017,1.9946717525314521
60,37.5,38.125,x=2.513: 1.000,no information,-0.049513429934251965,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
60,37.5,38.125,x=1.257: 1.000,no information,-0.3645872677214981,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
60,37.5,38.125,x=0.000: 1.000,no information,-0.7797244213380418,1.000 -> [x=0.000: 1.000],1.2487866100029614,1.5594679973226886,-1.4142104281072154,1.9999911349671935,1.0996924531867698,1.2093234915959359
61,38.125,38.75,x=5.027: 1.000,no information,0.30939624333833426,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
61,38.125,38.75,x=3.770: 1.000,no information,-0.08930302317518457,1.000 -> [x=3.770: 1.000],1.0171370785971223,1.0345678366570885,-0.43418336074366337,0.18851519074666212,-1.4123284860582017,1.9946717525314521
61,38.125,38.75,x=2.513: 1.000,no information,0.039225145413471316,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
61,38.125,38.75,x=1.257: 1.000,no information,0.2325760041466356,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
61,38.125,38.75,x=0.000: 1.000,no information,0.41810690782966986,1.000 -> [x=0.000: 1.000],1.2487866100029614,1.5594679973226886,-1.4142104281072154,1.9999911349671935,1.0996924531867698,1.2093234915959359
62,38.75,39.375,x=5.027: 1.000,no information,1.2452041589798855,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
62,38.75,39.375,x=3.770: 1.000,no information,0.7212377107180412,1.000 -> [x=3.770: 1.000],1.0171370785971223,1.0345678366570885,-0.43418336074366337,0.18851519074666212,-1.4123284860582017,1.9946717525314521
62,38.75,39.375,x=2.513: 1.000,no information,0.08802663952886738,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
62,38.75,39.375,x=1.257: 1.000,no information,0.6353867009062725,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
62,38.75,39.375,x=0.000: 1.000,no information,1.3235380215737174,1.000 -> [x=0.000: 1.000],1.2487866100029614,1.5594679973226886,-1.4142104281072154,1.9999911349671935,1.0996924531867698,1.2093234915959359
63,39.375,40.0,x=5.027: 1.000,no information,1.2222935776484878,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
63,39.375,40.0,x=3.770: 1.000,no information,1.5855224258628957,1.000 -> [x=3.770: 1.000],1.0171370785971223,1.0345678366570885,-0.43418336074366337,0.18851519074666212,-1.4123284860582017,1.9946717525314521
63,39.375,40.0,x=2.513: 1.000,no information,0.07745510148782789,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
63,39.375,40.0,x=1.257: 1.000,no information,0.7416169649095771,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
63,39.375,40.0,x=0.000: 1.000,no information,1.321493124798363,1.000 -> [x=0.000: 1.000],1.2487866100029614,1.5594679973226886,-1.4142104281072154,1.9999911349671935,1.0996924531867698,1.2093234915959359
64,40.0,40.625,x=5.027: 1.000,no information,0.19305076705674573,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
64,40.0,40.625,x=3.770: 1.000,no information,1.989858838451189,1.000 -> [x=3.770: 1.000],1.0171370785971223,1.0345678366570885,-0.43418336074366337,0.18851519074666212,-1.4123284860582017,1.9946717525314521
64,40.0,40.625,x=2.513: 1.000,no information,0.03783320136578098,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
64,40.0,40.625,x=1.257: 1.000,no information,0.6794357907801984,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
64,40.0,40.625,x=0.000: 1.000,no information,0.5378747442753118,1.000 -> [x=0.000: 1.000],1.2487866100029614,1.5594679973226886,-1.4142104281072154,1.9999911349671935,1.0996924531867698,1.2093234915959359
65,40.625,41.25,x=5.027: 1.000,no information,-0.9590728685897426,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
65,40.625,41.25,x=3.770: 1.000,no information,1.7975130063297342,1.000 -> [x=3.770: 1.000],1.0171370785971223,1.0345678366570885,-0.43418336074366337,0.18851519074666212,-1.4123284860582017,1.9946717525314521
65,40.625,41.25,x=2.513: 1.000,no information,-0.0019123156450563186,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
65,40.625,41.25,x=1.257: 1.000,no information,0.5082138590451517,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
65,40.625,41.25,x=0.000: 1.000,no information,-0.36866014718716755,1.000 -> [x=0.000: 1.000],1.2487866100029614,1.5594679973226886,-1.4142104281072154,1.9999911349671935,1.0996924531867698,1.2093234915959359
66,41.25,41.875,x=5.027: 1.000,no information,-1.5963007443449029,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
66,41.25,41.875,x=3.770: 1.000,no information,1.1572954778884776,1.000 -> [x=3.770: 1.000],1.0171370785971223,1.0345678366570885,-0.43418336074366337,0.18851519074666212,-1.4123284860582017,1.9946717525314521
66,41.25,41.875,x=2.513: 1.000,no information,-0.04974618604433509,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
66,41.25,41.875,x=1.257: 1.000,no information,0.10453509530998617,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
66,41.25,41.875,x=0.000: 1.000,no information,-1.0893680887122699,1.000 -> [x=0.000: 1.000],1.2487866100029614,1.5594679973226886,-1.4142104281072154,1.9999911349671935,1.0996924531867698,1.2093234915959359
67,41.875,42.5,x=5.027: 1.000,no information,-1.7993756453839906,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
67,41.875,42.5,x=3.770: 1.000,no information,0.3109368069934269,1.000 -> [x=3.770: 1.000],1.0171370785971223,1.0345678366570885,-0.43418336074366337,0.18851519074666212,-1.4123284860582017,1.9946717525314521
67,41.875,42.5,x=2.513: 1.000,no information,-0.10404080144673322,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
67,41.875,42.5,x=1.257: 1.000,no information,-0.4561181784462689,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
67,41.875,42.5,x=0.000: 1.000,no information,-1.6351674684919824,1.000 -> [x=0.000: 1.000],1.2487866100029614,1.5594679973226886,-1.4142104281072154,1.9999911349671935,1.0996924531867698,1.2093234915959359
68,42.5,43.125,x=5.027: 1.000,no information,-1.5235659293426682,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
68,42.5,43.125,x=3.770: 1.000,no information,-0.29620426158056606,1.000 -> [x=3.770: 1.000],1.0171370785971223,1.0345678366570885,-0.43418336074366337,0.18851519074666212,-1.4123284860582017,1.9946717525314521
68,42.5,43.125,x=2.513: 1.000,no information,-0.11258724450631231,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
68,42.5,43.125,x=1.257: 1.000,no information,-0.6903235924197002,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
68,42.5,43.125,x=0.000: 1.000,no information,-1.5972905822778773,1.000 -> [x=0.000: 1.000],1.2487866100029614,1.5594679973226886,-1.4142104281072154,1.9999911349671935,1.0996924531867698,1.2093234915959359
69,43.125,43.75,x=5.027: 1.000,no information,-0.46365284986791466,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
69,43.125,43.75,x=3.770: 1.000,no information,-0.2384449712631836,1.000 -> [x=3.770: 1.000],1.0171370785971223,1.0345678366570885,-0.43418336074366337,0.18851519074666212,-1.4123284860582017,1.9946717525314521
69,43.125,43.75,x=2.513: 1.000,no information,-0.039606646385659416,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
69,43.125,43.75,x=1.257: 1.000,no information,-0.28198640014248777,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
69,43.125,43.75,x=0.000: 1.000,no information,-0.534935251244204,1.000 -> [x=0.000: 1.000],1.2487866100029614,1.5594679973226886,-1.4142104281072154,1.9999911349671935,1.0996924531867698,1.2093234915959359
70,43.75,44.375,x=5.027: 1.000,no information,0.8624076621892289,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
70,43.75,44.375,x=3.770: 1.000,no information,0.2592140783832225,1.000 -> [x=3.770: 1.000],1.0171370785971223,1.0345678366570885,-0.43418336074366337,0.18851519074666212,-1.4123284860582017,1.9946717525314521
70,43.75,44.375,x=2.513: 1.000,no information,0.049691877272815085,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
70,43.75,44.375,x=1.257: 1.000,no information,0.3037235487587253,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
70,43.75,44.375,x=0.000: 1.000,no information,0.8203228509343812,1.000 -> [x=0.000: 1.000],1.2487866100029614,1.5594679973226886,-1.4142104281072154,1.9999911349671935,1.0996924531867698,1.2093234915959359
71,44.375,45.0,x=5.027: 1.000,no information,1.141841419980705,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
71,44.375,45.0,x=3.770: 1.000,no information,0.4216365987681414,1.000 -> [x=3.770: 1.000],1.0171370785971223,1.0345678366570885,-0.43418336074366337,0.18851519074666212,-1.4123284860582017,1.9946717525314521
71,44.375,45.0,x=2.513: 1.000,no information,0.0479869532957516,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
71,44.375,45.0,x=1.257: 1.000,no information,0.28376185716331714,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
