trajectory,probability,time_index,time,node,norm_X,X1,X2,X3
3,0.12,3,1.875,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
3,0.12,4,2.5,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
3,0.12,5,3.125,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
3,0.12,6,3.75,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
3,0.12,7,4.375,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
3,0.12,8,5.0,p30,0.9406875189001803,-0.7823372105976002,0.5101834447767564,-0.11204619495844376
3,0.12,9,5.625,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
3,0.12,10,6.25,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
3,0.12,11,6.875,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
3,0.12,12,7.5,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
3,0.12,13,8.125,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
3,0.12,14,8.75,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
3,0.12,15,9.375,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
3,0.12,16,10.0,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
3,0.12,17,10.625,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
3,0.12,18,11.25,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
3,0.12,19,11.875,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
3,0.12,20,12.5,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
3,0.12,21,13.125,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
3,0.12,22,13.75,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
3,0.12,23,14.375,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
3,0.12,24,15.0,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
3,0.12,25,15.625,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
3,0.12,26,16.25,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
3,0.12,27,16.875,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
3,0.12,28,17.5,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
3,0.12,29,18.125,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
3,0.12,30,18.75,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
3,0.12,31,19.375,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
3,0.12,32,20.0,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,33,20.625,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,34,21.25,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,35,21.875,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,36,22.5,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,37,23.125,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,38,23.75,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,39,24.375,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,40,25.0,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,41,25.625,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,42,26.25,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,43,26.875,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,44,27.5,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,45,28.125,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,46,28.75,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,47,29.375,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,48,30.0,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,49,30.625,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,50,31.25,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,51,31.875,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,52,32.5,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,53,33.125,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,54,33.75,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,55,34.375,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,56,35.0,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,57,35.625,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,58,36.25,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,59,36.875,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,60,37.5,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,61,38.125,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,62,38.75,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,63,39.375,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,64,40.0,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,65,40.625,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,66,41.25,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,67,41.875,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,68,42.5,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,69,43.125,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,70,43.75,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,71,44.375,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,72,45.0,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,73,45.625,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,74,46.25,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,75,46.875,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,76,47.5,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,77,48.125,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,78,48.75,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,79,49.375,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
3,0.12,80,50.0,p0,1.8767178341056205,-1.4004178554683842,1.1423701861040392,-0.5058557272939058
4,0.08000000000000002,0,0.0,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
4,0.08000000000000002,1,0.625,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
4,0.08000000000000002,2,1.25,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
4,0.08000000000000002,3,1.875,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
4,0.08000000000000002,4,2.5,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
4,0.08000000000000002,5,3.125,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
4,0.08000000000000002,6,3.75,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
4,0.08000000000000002,7,4.375,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
4,0.08000000000000002,8,5.0,p30,0.9406875189001803,-0.7823372105976002,0.5101834447767564,-0.11204619495844376
4,0.08000000000000002,9,5.625,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
4,0.08000000000000002,10,6.25,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
4,0.08000000000000002,11,6.875,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
4,0.08000000000000002,12,7.5,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
4,0.08000000000000002,13,8.125,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
4,0.08000000000000002,14,8.75,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
4,0.08000000000000002,15,9.375,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
4,0.08000000000000002,16,10.0,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
4,0.08000000000000002,17,10.625,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
4,0.08000000000000002,18,11.25,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
4,0.08000000000000002,19,11.875,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
4,0.08000000000000002,20,12.5,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
4,0.08000000000000002,21,13.125,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
4,0.08000000000000002,22,13.75,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
4,0.08000000000000002,23,14.375,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
4,0.08000000000000002,24,15.0,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
4,0.08000000000000002,25,15.625,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
4,0.08000000000000002,26,16.25,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
4,0.08000000000000002,27,16.875,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
4,0.08000000000000002,28,17.5,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
4,0.08000000000000002,29,18.125,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
4,0.08000000000000002,30,18.75,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
4,0.08000000000000002,31,19.375,p36,1.5880096908832992,-1.0883152429658969,1.1437702531896137,0.1706877798376895
4,0.08000000000000002,32,20.0,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,33,20.625,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,34,21.25,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,35,21.875,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,36,22.5,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,37,23.125,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,38,23.75,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,39,24.375,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,40,25.0,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,41,25.625,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,42,26.25,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,43,26.875,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,44,27.5,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,45,28.125,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,46,28.75,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,47,29.375,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,48,30.0,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,49,30.625,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,50,31.25,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,51,31.875,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,52,32.5,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,53,33.125,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,54,33.75,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,55,34.375,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,56,35.0,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,57,35.625,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,58,36.25,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,59,36.875,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,60,37.5,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,61,38.125,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,62,38.75,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,63,39.375,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,64,40.0,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,65,40.625,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,66,41.25,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,67,41.875,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,68,42.5,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,69,43.125,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,70,43.75,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,71,44.375,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,72,45.0,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,73,45.625,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,74,46.25,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,75,46.875,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,76,47.5,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,77,48.125,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,78,48.75,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,79,49.375,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
4,0.08000000000000002,80,50.0,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,0,0.0,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
5,0.1,1,0.625,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
5,0.1,2,1.25,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
5,0.1,3,1.875,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
5,0.1,4,2.5,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
5,0.1,5,3.125,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
5,0.1,6,3.75,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
5,0.1,7,4.375,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
5,0.1,8,5.0,p103,0.9406875189001803,0.7823372105976003,-0.5101834447767564,0.1120461949584437
5,0.1,9,5.625,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,10,6.25,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,11,6.875,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,12,7.5,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,13,8.125,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,14,8.75,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,15,9.375,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,16,10.0,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,17,10.625,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,18,11.25,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,19,11.875,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,20,12.5,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,21,13.125,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,22,13.75,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,23,14.375,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,24,15.0,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,25,15.625,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,26,16.25,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,27,16.875,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,28,17.5,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,29,18.125,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,30,18.75,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,31,19.375,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,32,20.0,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,33,20.625,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,34,21.25,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,35,21.875,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,36,22.5,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,37,23.125,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,38,23.75,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,39,24.375,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,40,25.0,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,41,25.625,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,42,26.25,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,43,26.875,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,44,27.5,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,45,28.125,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,46,28.75,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,47,29.375,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,48,30.0,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,49,30.625,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,50,31.25,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,51,31.875,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,52,32.5,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,53,33.125,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,54,33.75,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,55,34.375,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,56,35.0,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,57,35.625,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,58,36.25,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,59,36.875,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,60,37.5,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,61,38.125,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,62,38.75,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,63,39.375,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,64,40.0,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,65,40.625,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,66,41.25,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,67,41.875,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,68,42.5,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,69,43.125,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,70,43.75,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,71,44.375,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,72,45.0,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,73,45.625,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,74,46.25,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,75,46.875,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,76,47.5,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,77,48.125,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,78,48.75,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,79,49.375,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
5,0.1,80,50.0,p55,1.7615437533383735,-0.6201613242121661,1.1458703538179755,1.1855030405350824
6,0.12,0,0.0,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
6,0.12,1,0.625,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
6,0.12,2,1.25,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
6,0.12,3,1.875,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
6,0.12,4,2.5,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
6,0.12,5,3.125,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
6,0.12,6,3.75,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
6,0.12,7,4.375,p76,8.777083671441753e-17,8.326672684688674e-17,0.0,-2.7755575615628914e-17
6,0.12,8,5.0,p103,0.9406875189001803,0.7823372105976003,-0.5101834447767564,0.1120461949584437
6,0.12,9,5.625,p94,1.4423309660914945,1.109796891159458,-0.8261941876890841,-0.40752011036021313
6,0.12,10,6.25,p94,1.4423309660914945,1.109796891159458,-0.8261941876890841,-0.40752011036021313
6,0.12,11,6.875,p94,1.4423309660914945,1.109796891159458,-0.8261941876890841,-0.40752011036021313
6,0.12,12,7.5,p94,1.4423309660914945,1.109796891159458,-0.8261941876890841,-0.40752011036021313
6,0.12,13,8.125,p94,1.4423309660914945,1.109796891159458,-0.8261941876890841,-0.40752011036021313
6,0.12,14,8.75,p94,1.4423309660914945,1.109796891159458,-0.8261941876890841,-0.40752011036021313
6,0.12,15,9.375,p94,1.4423309660914945,1.109796891159458,-0.8261941876890841,-0.40752011036021313
6,0.12,16,10.0,p94,1.4423309660914945,1.109796891159458,-0.8261941876890841,-0.40752011036021313
6,0.12,17,10.625,p94,1.4423309660914945,1.109796891159458,-0.8261941876890841,-0.40752011036021313
